denoiser,realization,scale,mse
wqn,64,1,0.03661266084556362
wt_ihard,64,1,0.0194494757185698
wt_isoft,64,1,0.016051361214465345
wt_usoft,64,1,0.36569137416720987
wqn,64,2,0.03738384203369784
wt_ihard,64,2,0.019338267651075696
wt_isoft,64,2,0.015921467361586727
wt_usoft,64,2,0.40909731280669365
wqn,64,3,0.04061390116757993
wt_ihard,64,3,0.01923415341852227
wt_isoft,64,3,0.015774793991357207
wt_usoft,64,3,0.4169611885104256
wqn,64,4,0.038934927732883914
wt_ihard,64,4,0.01917492998935496
wt_isoft,64,4,0.01573939863467352
wt_usoft,64,4,0.4240259964049419
wqn,64,5,0.03923153861419233
wt_ihard,64,5,0.01914048628573108
wt_isoft,64,5,0.015876606734130033
wt_usoft,64,5,0.4282803882107019
wqn,64,6,0.03909009189405021
wt_ihard,64,6,0.019142054814540913
wt_isoft,64,6,0.015880062111713007
wt_usoft,64,6,0.4298212449940034
wqn,64,7,0.041009249042234075
wt_ihard,64,7,0.05447308457218143
wt_isoft,64,7,0.023873005475160795
wt_usoft,64,7,0.431133772776039
wqn,64,8,0.041048667008229525
wt_ihard,64,8,0.05469631905968874
wt_isoft,64,8,0.02396353073910897
wt_usoft,64,8,0.4324942348458989
wqn,64,9,0.04120171690458938
wt_ihard,64,9,0.05492850463304326
wt_isoft,64,9,0.024077035152902816
wt_usoft,64,9,0.433892918018178
wqn,64,10,0.04030228023213638
wt_ihard,64,10,0.05520065000424438
wt_isoft,64,10,0.024218049751212403
wt_usoft,64,10,0.4355156490701992
wqn,64,11,0.040267462866233436
wt_ihard,64,11,0.05549624864249286
wt_isoft,64,11,0.02438505385068756
wt_usoft,64,11,0.4371478880089029
wqn,64,12,0.040103169514983716
wt_ihard,64,12,0.05581478019072553
wt_isoft,64,12,0.024576434017757005
wt_usoft,64,12,0.4385345586210174
wqn,64,13,0.040022779484094204
wt_ihard,64,13,0.05616445630904675
wt_isoft,64,13,0.024795172550340465
wt_usoft,64,13,0.44009036793462253
wqn,64,14,0.04008775438282537
wt_ihard,64,14,0.05653764041449896
wt_isoft,64,14,0.025040149675881782
wt_usoft,64,14,0.441635742826465
wqn,64,15,0.03953503350138273
wt_ihard,64,15,0.05693677842524327
wt_isoft,64,15,0.025311080706715165
wt_usoft,64,15,0.44266185881801173
wqn,64,16,0.03940682374264848
wt_ihard,64,16,0.05735045540365877
wt_isoft,64,16,0.02560718312836267
wt_usoft,64,16,0.4437828053644817
wqn,64,17,0.03931402661006009
wt_ihard,64,17,0.05780075014684399
wt_isoft,64,17,0.02592903599415286
wt_usoft,64,17,0.44497285044335594
wqn,64,18,0.039144422931616296
wt_ihard,64,18,0.05804917834561936
wt_isoft,64,18,0.0376598412093235
wt_usoft,64,18,0.44615169503635715
wqn,64,19,0.039145931104451706
wt_ihard,64,19,0.05855049975468807
wt_isoft,64,19,0.03806593211736693
wt_usoft,64,19,0.44736370083718974
wqn,64,20,0.039502661814696395
wt_ihard,64,20,0.05907916023682863
wt_isoft,64,20,0.03849303122039346
wt_usoft,64,20,0.448586774290554
wqn,65,0,7.141098009462582e-23
wt_ihard,65,0,7.141098009462582e-23
wt_isoft,65,0,7.141098009462582e-23
wt_usoft,65,0,7.141098009462582e-23
wqn,65,1,0.10499681047968722
wt_ihard,65,1,0.026781687257907402
wt_isoft,65,1,0.026112719199541026
wt_usoft,65,1,0.8650355602221349
wqn,65,2,0.1324747891750237
wt_ihard,65,2,0.02679641183519352
wt_isoft,65,2,0.02630033951469283
wt_usoft,65,2,1.4207418709327424
wqn,65,3,0.12582571149970906
wt_ihard,65,3,0.026976445411943717
wt_isoft,65,3,0.026524600038684572
wt_usoft,65,3,1.5797121921499
wqn,65,4,0.12682741194453762
wt_ihard,65,4,0.027255728649467004
wt_isoft,65,4,0.026809328274482916
wt_usoft,65,4,1.6773160005824992
wqn,65,5,0.11817477394319362
wt_ihard,65,5,0.027565641736919756
wt_isoft,65,5,0.02712912690475253
wt_usoft,65,5,1.7118194255794674
wqn,65,6,0.11477744710628741
wt_ihard,65,6,0.027859159235466995
wt_isoft,65,6,0.027473700929077652
wt_usoft,65,6,1.7389620787179192
wqn,65,7,0.1163323755163824
wt_ihard,65,7,0.058784404816732055
wt_isoft,65,7,0.032334750471745013
wt_usoft,65,7,1.7670315674346948
wqn,65,8,0.11840453572156699
wt_ihard,65,8,0.05931452989395501
wt_isoft,65,8,0.033304447567532376
wt_usoft,65,8,1.7959409477301642
wqn,65,9,0.12280994132632234
wt_ihard,65,9,0.05990947422574113
wt_isoft,65,9,0.033930451575808415
wt_usoft,65,9,1.824760656270739
wqn,65,10,0.12308944706936453
wt_ihard,65,10,0.060572976365136984
wt_isoft,65,10,0.03462783707109812
wt_usoft,65,10,1.8465927908055386
wqn,65,11,0.1231195734116094
wt_ihard,65,11,0.061295402886814426
wt_isoft,65,11,0.03538316814481104
wt_usoft,65,11,1.8531818706017742
wqn,65,12,0.12304040321278271
wt_ihard,65,12,0.06193578834702592
wt_isoft,65,12,0.03616671340544998
wt_usoft,65,12,1.859608247657972
wqn,65,13,0.12303388996969972
wt_ihard,65,13,0.06277085493656931
wt_isoft,65,13,0.03701770318883256
wt_usoft,65,13,1.8660594629196516
wqn,65,14,0.12319823274910795
wt_ihard,65,14,0.0636130112946294
wt_isoft,65,14,0.037909991898623
wt_usoft,65,14,1.869055452021705
wqn,65,15,0.12324238200605583
wt_ihard,65,15,0.06454413277871317
wt_isoft,65,15,0.03887938112983447
wt_usoft,65,15,1.870838326652153
wqn,65,16,0.1233937059808213
wt_ihard,65,16,0.06544985668167277
wt_isoft,65,16,0.0398761968885
wt_usoft,65,16,1.8725724199975233
wqn,65,17,0.1235360139753512
wt_ihard,65,17,0.06642025545487565
wt_isoft,65,17,0.0409194132086744
wt_usoft,65,17,1.8743652962218187
wqn,65,18,0.12032105962818561
wt_ihard,65,18,0.06750147965370706
wt_isoft,65,18,0.04203471078314049
wt_usoft,65,18,1.8762213255546576
wqn,65,19,0.12053999067919603
wt_ihard,65,19,0.06863464175615952
wt_isoft,65,19,0.04320547462270825
wt_usoft,65,19,1.8781759562262197
wqn,65,20,0.1202095185360871
wt_ihard,65,20,0.069829596464513
wt_isoft,65,20,0.04442765550795756
wt_usoft,65,20,1.8802391189905743
wqn,66,0,1.9218692099956841e-22
wt_ihard,66,0,1.9218692099956841e-22
wt_isoft,66,0,1.9218692099956841e-22
wt_usoft,66,0,1.9218692099956841e-22
wqn,66,1,0.17150542563886975
wt_ihard,66,1,0.07850629467804841
wt_isoft,66,1,0.0800675573486054
wt_usoft,66,1,0.9213142872369661
wqn,66,2,0.2180926903581634
wt_ihard,66,2,0.07908982259586136
wt_isoft,66,2,0.0753322920127083
wt_usoft,66,2,1.9414832573257947
wqn,66,3,0.22482540922015648
wt_ihard,66,3,0.0800697877155539
wt_isoft,66,3,0.07670291124465173
wt_usoft,66,3,2.232577967730596
wqn,66,4,0.23176960206079994
wt_ihard,66,4,0.0802162305785791
wt_isoft,66,4,0.07733146933553545
wt_usoft,66,4,2.396291658208516
wqn,66,5,0.23595729024412215
wt_ihard,66,5,0.0802955340095346
wt_isoft,66,5,0.07745683126443025
wt_usoft,66,5,2.512349048600898
wqn,66,6,0.2366849989964712
wt_ihard,66,6,0.08054330821878807
wt_isoft,66,6,0.07772078601933904
wt_usoft,66,6,2.541495121881429
wqn,66,7,0.23694407569945303
wt_ihard,66,7,0.0807071424775562
wt_isoft,66,7,0.0779909425809194
wt_usoft,66,7,2.559710275002759
wqn,66,8,0.22860669451615312
wt_ihard,66,8,0.08098331794028918
wt_isoft,66,8,0.07818341524667355
wt_usoft,66,8,2.5787989360351635
wqn,66,9,0.22920545020655822
wt_ihard,66,9,0.08129440154014261
wt_isoft,66,9,0.07850787629079697
wt_usoft,66,9,2.5971118616530413
wqn,66,10,0.2312284271555119
wt_ihard,66,10,0.07945788229172016
wt_isoft,66,10,0.07580734650291801
wt_usoft,66,10,2.61331333448338
wqn,66,11,0.22984903334738893
wt_ihard,66,11,0.07998364226478967
wt_isoft,66,11,0.07604704106090804
wt_usoft,66,11,2.6297406911118997
wqn,66,12,0.23922882806724455
wt_ihard,66,12,0.08059632620743085
wt_isoft,66,12,0.07635453606700915
wt_usoft,66,12,2.6436804079114675
wqn,66,13,0.23977732073059954
wt_ihard,66,13,0.08125362854602008
wt_isoft,66,13,0.07672626056519374
wt_usoft,66,13,2.6571918822981546
wqn,66,14,0.23660708982864
wt_ihard,66,14,0.08200040887043905
wt_isoft,66,14,0.07716549967210518
wt_usoft,66,14,2.6713102351166933
wqn,66,15,0.24283562444823759
wt_ihard,66,15,0.08277436590377384
wt_isoft,66,15,0.07767383609027534
wt_usoft,66,15,2.685314072183447
wqn,66,16,0.24427531672701225
wt_ihard,66,16,0.08366905135740092
wt_isoft,66,16,0.07826645808322406
wt_usoft,66,16,2.6981828093294498
wqn,66,17,0.2566079783503337
wt_ihard,66,17,0.08460975996330761
wt_isoft,66,17,0.07891496049484772
wt_usoft,66,17,2.711895610659642
wqn,66,18,0.25697079052965677
wt_ihard,66,18,0.08562411088822566
wt_isoft,66,18,0.07963838211316901
wt_usoft,66,18,2.7262844831606188
wqn,66,19,0.2574344261239533
wt_ihard,66,19,0.0867168010227681
wt_isoft,66,19,0.08042991694827123
wt_usoft,66,19,2.741407294136838
wqn,66,20,0.2578728948743144
wt_ihard,66,20,0.0878687740178589
wt_isoft,66,20,0.08128716830965492
wt_usoft,66,20,2.7573602415479845
wqn,67,0,2.4919858754183106e-23
wt_ihard,67,0,2.4919858754183106e-23
wt_isoft,67,0,2.4919858754183106e-23
wt_usoft,67,0,2.4919858754183106e-23
wqn,67,1,0.11109206725044113
wt_ihard,67,1,0.023486904042499306
wt_isoft,67,1,0.024041861333585955
wt_usoft,67,1,0.9356935114240938
wqn,67,2,0.13775466374780343
wt_ihard,67,2,0.023525655858894306
wt_isoft,67,2,0.024171508874453688
wt_usoft,67,2,1.5073417191803098
wqn,67,3,0.144244724405221
wt_ihard,67,3,0.023609474122904026
wt_isoft,67,3,0.023898044189643003
wt_usoft,67,3,1.727672477650581
wqn,67,4,0.1506789988001413
wt_ihard,67,4,0.02372682907253919
wt_isoft,67,4,0.02403974352500464
wt_usoft,67,4,1.8264993602816966
wqn,67,5,0.14971455181545357
wt_ihard,67,5,0.02389646687582698
wt_isoft,67,5,0.024093735397812788
wt_usoft,67,5,1.8546323205039892
wqn,67,6,0.15057805458588808
wt_ihard,67,6,0.024095281705704304
wt_isoft,67,6,0.024304416543276273
wt_usoft,67,6,1.8707928925207273
wqn,67,7,0.18329714953610918
wt_ihard,67,7,0.0553227776297877
wt_isoft,67,7,0.028576869379952265
wt_usoft,67,7,1.8798767667053653
wqn,67,8,0.1873314786441625
wt_ihard,67,8,0.056098848290071585
wt_isoft,67,8,0.029052163465688074
wt_usoft,67,8,1.8892589581523165
wqn,67,9,0.1884220156874347
wt_ihard,67,9,0.056968852389561175
wt_isoft,67,9,0.029606848922532368
wt_usoft,67,9,1.8991331918795091
wqn,67,10,0.188520986856351
wt_ihard,67,10,0.057911910863961455
wt_isoft,67,10,0.030236258140410577
wt_usoft,67,10,1.907122054403287
wqn,67,11,0.18864942124903308
wt_ihard,67,11,0.05893745332796511
wt_isoft,67,11,0.030940968477210846
wt_usoft,67,11,1.9147726943927155
wqn,67,12,0.187126341016623
wt_ihard,67,12,0.060024098543134265
wt_isoft,67,12,0.03172017491112055
wt_usoft,67,12,1.9229798429457192
wqn,67,13,0.18726056844927105
wt_ihard,67,13,0.06101823114425431
wt_isoft,67,13,0.03247975979615164
wt_usoft,67,13,1.9318430504096078
wqn,67,14,0.19332994906495993
wt_ihard,67,14,0.06222468546774786
wt_isoft,67,14,0.03384795352641454
wt_usoft,67,14,1.9408258783024186
wqn,67,15,0.19571147994691146
wt_ihard,67,15,0.06185636891001475
wt_isoft,67,15,0.03550870095005325
wt_usoft,67,15,1.9472908429228408
wqn,67,16,0.19889139387557786
wt_ihard,67,16,0.0613481082114176
wt_isoft,67,16,0.03767780335453065
wt_usoft,67,16,1.953720736372082
wqn,67,17,0.19873470809356128
wt_ihard,67,17,0.062189634281494696
wt_isoft,67,17,0.03867466154517435
wt_usoft,67,17,1.960039577838041
wqn,67,18,0.19872279642391666
wt_ihard,67,18,0.06307548270194241
wt_isoft,67,18,0.04029643268629313
wt_usoft,67,18,1.9663638090578817
wqn,67,19,0.236835817305554
wt_ihard,67,19,0.05722897647508654
wt_isoft,67,19,0.04201981902080463
wt_usoft,67,19,1.9720077989400482
wqn,67,20,0.2369607713541299
wt_ihard,67,20,0.05847676966886757
wt_isoft,67,20,0.04345563199867784
wt_usoft,67,20,1.9777715039705395
wqn,68,0,4.747394442941583e-22
wt_ihard,68,0,4.747394442941583e-22
wt_isoft,68,0,4.747394442941583e-22
wt_usoft,68,0,4.747394442941583e-22
wqn,68,1,0.11140673907124952
wt_ihard,68,1,0.13143322192430879
wt_isoft,68,1,0.10740072272824527
wt_usoft,68,1,0.6751134421775313
wqn,68,2,0.13131304128814503
wt_ihard,68,2,0.1320998758534308
wt_isoft,68,2,0.10927879321907749
wt_usoft,68,2,1.1200972220427858
wqn,68,3,0.1353471797710094
wt_ihard,68,3,0.13214772844662237
wt_isoft,68,3,0.10988206696483377
wt_usoft,68,3,1.2625648166930175
wqn,68,4,0.1919018356437957
wt_ihard,68,4,0.13224516088660315
wt_isoft,68,4,0.10999366553826845
wt_usoft,68,4,1.3015074852040893
wqn,68,5,0.19370064303077872
wt_ihard,68,5,0.13114544950340876
wt_isoft,68,5,0.11342947362702872
wt_usoft,68,5,1.3327841300422336
wqn,68,6,0.1891423778541017
wt_ihard,68,6,0.13494595774672283
wt_isoft,68,6,0.11735456871606598
wt_usoft,68,6,1.3519714071347952
wqn,68,7,0.18783076699736678
wt_ihard,68,7,0.13275080956356494
wt_isoft,68,7,0.11328715067763849
wt_usoft,68,7,1.3659912647639518
wqn,68,8,0.2357464508395018
wt_ihard,68,8,0.13294864421853772
wt_isoft,68,8,0.1135917727107272
wt_usoft,68,8,1.3800960245568739
wqn,68,9,0.23667682901823117
wt_ihard,68,9,0.13318131371870726
wt_isoft,68,9,0.11388249087510613
wt_usoft,68,9,1.3942158034392047
wqn,68,10,0.2429123630861149
wt_ihard,68,10,0.38967404395521643
wt_isoft,68,10,0.17599326219891026
wt_usoft,68,10,1.4044118097284741
wqn,68,11,0.2438714560952947
wt_ihard,68,11,0.39041181601751546
wt_isoft,68,11,0.17661963794681967
wt_usoft,68,11,1.4151407439347112
wqn,68,12,0.24418868693826606
wt_ihard,68,12,0.38799622015037405
wt_isoft,68,12,0.18369846977239843
wt_usoft,68,12,1.426600289489641
wqn,68,13,0.27188661226678745
wt_ihard,68,13,0.3881689033123401
wt_isoft,68,13,0.18422507426840928
wt_usoft,68,13,1.43821184989046
wqn,68,14,0.27223232956131715
wt_ihard,68,14,0.3883726785890781
wt_isoft,68,14,0.1847820575531412
wt_usoft,68,14,1.4506671395893758
wqn,68,15,0.27226792695965885
wt_ihard,68,15,0.388562273358107
wt_isoft,68,15,0.18538350415869587
wt_usoft,68,15,1.463639336477521
wqn,68,16,0.2723463221857023
wt_ihard,68,16,0.3888031248964087
wt_isoft,68,16,0.18598838082333924
wt_usoft,68,16,1.4770720451636343
wqn,68,17,0.6347946514148501
wt_ihard,68,17,0.38908809457567484
wt_isoft,68,17,0.18662245563946755
wt_usoft,68,17,1.4913493131198674
wqn,68,18,0.633894004312249
wt_ihard,68,18,0.38933947667417323
wt_isoft,68,18,0.18735215542385192
wt_usoft,68,18,1.5064472645736395
wqn,68,19,0.6349936371022066
wt_ihard,68,19,0.3897319849774333
wt_isoft,68,19,0.1881023102503925
wt_usoft,68,19,1.5222897839824066
wqn,68,20,0.6348491914859544
wt_ihard,68,20,0.39009957056999156
wt_isoft,68,20,0.1889114895290505
wt_usoft,68,20,1.5389267263128628
wqn,69,0,5.960738985087945e-23
wt_ihard,69,0,5.960738985087945e-23
wt_isoft,69,0,5.960738985087945e-23
wt_usoft,69,0,5.960738985087945e-23
wqn,69,1,0.11136772737085292
wt_ihard,69,1,0.06388944212995472
wt_isoft,69,1,0.06710483413441681
wt_usoft,69,1,0.925486943497498
wqn,69,2,0.16930524559139362
wt_ihard,69,2,0.06430035230542441
wt_isoft,69,2,0.0657113209289229
wt_usoft,69,2,1.7090432898196948
wqn,69,3,0.18922792413643744
wt_ihard,69,3,0.064414007883557
wt_isoft,69,3,0.06592047356126832
wt_usoft,69,3,1.9938376676486917
wqn,69,4,0.17989640155715753
wt_ihard,69,4,0.06453001868322568
wt_isoft,69,4,0.06614186274115275
wt_usoft,69,4,2.07913982343279
wqn,69,5,0.18337069255732463
wt_ihard,69,5,0.06469797313906345
wt_isoft,69,5,0.06646534931055421
wt_usoft,69,5,2.1187746527897815
wqn,69,6,0.18462991679393392
wt_ihard,69,6,0.0648719981087871
wt_isoft,69,6,0.06666486109374882
wt_usoft,69,6,2.1517275670481446
wqn,69,7,0.18545379043401514
wt_ihard,69,7,0.06508321994189681
wt_isoft,69,7,0.06688545813779373
wt_usoft,69,7,2.179865805279714
wqn,69,8,0.1852514643466729
wt_ihard,69,8,0.06530945592575149
wt_isoft,69,8,0.06713852053133854
wt_usoft,69,8,2.1937721804983425
wqn,69,9,0.18528864769589615
wt_ihard,69,9,0.06556429373081098
wt_isoft,69,9,0.06740130279684366
wt_usoft,69,9,2.197788364284463
wqn,69,10,0.19000798919325373
wt_ihard,69,10,0.06583177583535756
wt_isoft,69,10,0.0676905184996888
wt_usoft,69,10,2.2012817874817947
wqn,69,11,0.19044572790094588
wt_ihard,69,11,0.06612577440841168
wt_isoft,69,11,0.06799914994211154
wt_usoft,69,11,2.2037472351665217
wqn,69,12,0.1903567418333328
wt_ihard,69,12,0.06645102842877931
wt_isoft,69,12,0.06833238759726853
wt_usoft,69,12,2.206205040978478
wqn,69,13,0.19167411118850994
wt_ihard,69,13,0.06679247669413875
wt_isoft,69,13,0.06868960030287112
wt_usoft,69,13,2.2080960588136698
wqn,69,14,0.1926893287434161
wt_ihard,69,14,0.06716453419509755
wt_isoft,69,14,0.06907038917160394
wt_usoft,69,14,2.210056866625249
wqn,69,15,0.1936483941891332
wt_ihard,69,15,0.06755746453862507
wt_isoft,69,15,0.06947543969589397
wt_usoft,69,15,2.212093456163397
wqn,69,16,0.19417580759522382
wt_ihard,69,16,0.0679453018279347
wt_isoft,69,16,0.0699008362431201
wt_usoft,69,16,2.2140612307378413
wqn,69,17,0.19700443992228417
wt_ihard,69,17,0.09615504389196153
wt_isoft,69,17,0.08807409343648356
wt_usoft,69,17,2.215801710095239
wqn,69,18,0.19760606762337696
wt_ihard,69,18,0.09651542458173434
wt_isoft,69,18,0.08847572839748677
wt_usoft,69,18,2.21747566268349
wqn,69,19,0.19414578066213367
wt_ihard,69,19,0.096887832666191
wt_isoft,69,19,0.08888792230491313
wt_usoft,69,19,2.2194830792989153
wqn,69,20,0.1933205442371481
wt_ihard,69,20,0.09727333719655196
wt_isoft,69,20,0.08931469260975489
wt_usoft,69,20,2.2212777688190783
wqn,70,0,1.9918761792992065e-23
wt_ihard,70,0,1.9918761792992065e-23
wt_isoft,70,0,1.9918761792992065e-23
wt_usoft,70,0,1.9918761792992065e-23
wqn,70,1,0.057682892005736036
wt_ihard,70,1,0.013229486602755375
wt_isoft,70,1,0.015353574244012975
wt_usoft,70,1,0.7466300753136521
wqn,70,2,0.0597150932023512
wt_ihard,70,2,0.013229248674223867
wt_isoft,70,2,0.013912049954045998
wt_usoft,70,2,0.9530539585751693
wqn,70,3,0.07112576515980118
wt_ihard,70,3,0.013311444437857638
wt_isoft,70,3,0.013968352881718155
wt_usoft,70,3,1.0121961287732253
wqn,70,4,0.071517187118902
wt_ihard,70,4,0.013491098853195223
wt_isoft,70,4,0.014153966242474891
wt_usoft,70,4,1.0297832358199823
wqn,70,5,0.07198955948557495
wt_ihard,70,5,0.01345875803581569
wt_isoft,70,5,0.014158344284792849
wt_usoft,70,5,1.0420905979463915
wqn,70,6,0.07562131664377889
wt_ihard,70,6,0.013562283104041182
wt_isoft,70,6,0.014248383760901418
wt_usoft,70,6,1.0504056518385956
wqn,70,7,0.07570620673735268
wt_ihard,70,7,0.013692701752951765
wt_isoft,70,7,0.014373021279702228
wt_usoft,70,7,1.0577082529415702
wqn,70,8,0.0774697091190022
wt_ihard,70,8,0.013843907067093146
wt_isoft,70,8,0.014515858821359853
wt_usoft,70,8,1.064825096729788
wqn,70,9,0.07738057350948999
wt_ihard,70,9,0.013999345374269959
wt_isoft,70,9,0.01467792097417598
wt_usoft,70,9,1.0713192539602436
wqn,70,10,0.07757943599481718
wt_ihard,70,10,0.014196754530875252
wt_isoft,70,10,0.014872392709816655
wt_usoft,70,10,1.0768478147961702
wqn,70,11,0.07769232602245163
wt_ihard,70,11,0.014417165445993058
wt_isoft,70,11,0.01508939473527632
wt_usoft,70,11,1.0817038469529252
wqn,70,12,0.07783152335461906
wt_ihard,70,12,0.014660578119623454
wt_isoft,70,12,0.015313640052795525
wt_usoft,70,12,1.0868969233066046
wqn,70,13,0.0779777135437914
wt_ihard,70,13,0.014926992551766403
wt_isoft,70,13,0.015576220126435777
wt_usoft,70,13,1.0924333121514342
wqn,70,14,0.08119346079362211
wt_ihard,70,14,0.015216408742421906
wt_isoft,70,14,0.01586273698657839
wt_usoft,70,14,1.0981416397250825
wqn,70,15,0.08148306034388433
wt_ihard,70,15,0.015530413450630994
wt_isoft,70,15,0.016075808145244834
wt_usoft,70,15,1.1040831103908961
wqn,70,16,0.0818008835116923
wt_ihard,70,16,0.015867680925863367
wt_isoft,70,16,0.016400162379434556
wt_usoft,70,16,1.1101433571239694
wqn,70,17,0.08214207704812894
wt_ihard,70,17,0.016224032035797118
wt_isoft,70,17,0.016754575304613693
wt_usoft,70,17,1.1160518878259502
wqn,70,18,0.08250546484067595
wt_ihard,70,18,0.016602925101458034
wt_isoft,70,18,0.017131110228190305
wt_usoft,70,18,1.1220519971639933
wqn,70,19,0.08285115445909993
wt_ihard,70,19,0.016995221282764934
wt_isoft,70,19,0.017529260991051267
wt_usoft,70,19,1.1282239463833528
wqn,70,20,0.08305568926781565
wt_ihard,70,20,0.021783620909722204
wt_isoft,70,20,0.019933940415855278
wt_usoft,70,20,1.134678971216907
wqn,71,0,3.9796775947037375e-22
wt_ihard,71,0,3.9796775947037375e-22
wt_isoft,71,0,3.9796775947037375e-22
wt_usoft,71,0,3.9796775947037375e-22
wqn,71,1,0.07494254236240314
wt_ihard,71,1,0.0687410776335658
wt_isoft,71,1,0.05722126559855572
wt_usoft,71,1,0.7575799793416517
wqn,71,2,0.0923165233924221
wt_ihard,71,2,0.06890619523240131
wt_isoft,71,2,0.06174379970446957
wt_usoft,71,2,1.1279044771729372
wqn,71,3,0.09881708023107133
wt_ihard,71,3,0.06909475333437348
wt_isoft,71,3,0.062448491755891435
wt_usoft,71,3,1.2551242983389028
wqn,71,4,0.09935006496117899
wt_ihard,71,4,0.06919727426706972
wt_isoft,71,4,0.06262999640027206
wt_usoft,71,4,1.3011429448030818
wqn,71,5,0.09998686728827084
wt_ihard,71,5,0.06937639186404648
wt_isoft,71,5,0.06281357855735706
wt_usoft,71,5,1.3397066037494558
wqn,71,6,0.10229424495835228
wt_ihard,71,6,0.06962153095971514
wt_isoft,71,6,0.06392065057510296
wt_usoft,71,6,1.371258785400265
wqn,71,7,0.10266940684973003
wt_ihard,71,7,0.06962070639487289
wt_isoft,71,7,0.06811417510399267
wt_usoft,71,7,1.4031092323696672
wqn,71,8,0.10340232027864615
wt_ihard,71,8,0.0698472215242425
wt_isoft,71,8,0.06838293020127213
wt_usoft,71,8,1.4332529417540272
wqn,71,9,0.10395479177212912
wt_ihard,71,9,0.07007217805807534
wt_isoft,71,9,0.0686594051434142
wt_usoft,71,9,1.438612064874293
wqn,71,10,0.10613713128582408
wt_ihard,71,10,0.07036265622938492
wt_isoft,71,10,0.0689454273604817
wt_usoft,71,10,1.4438696803637074
wqn,71,11,0.11197687180287566
wt_ihard,71,11,0.0706906255837626
wt_isoft,71,11,0.06926923179324437
wt_usoft,71,11,1.4493669825202176
wqn,71,12,0.11817242224160829
wt_ihard,71,12,0.07105270419323903
wt_isoft,71,12,0.06962887597282258
wt_usoft,71,12,1.4540174969917414
wqn,71,13,0.11830050747942293
wt_ihard,71,13,0.0714091908916461
