,artifact,denoiser,realization,scale,mse,wasserstein,num_w_scales,hurst
6472,square,wt_sure,539,2,0.04284000250640922,"[1.101116611019457, 1.2289215962759645, 1.7329352583081146, 0.8755883810203992, 0.5820685742055809, 0.21765482906800504, 0.0672675700262898, 0.02461628022715863, 0.009291606731204076, 0.001829689323733855]",9,0.07331863003837913
6473,square,wt_zero,539,2,0.07414677337521393,"[1.101116611019457, 3.6154984901880183, 1.7329352583081146, 0.8755883810203992, 0.5820685742055809, 0.2850085295962296, 0.13649861075802422, 0.06873405007597821, 0.03685475045733004, 0.022203599057343735]",9,1.705209530463427
6474,sawtooth,wqn,539,2,0.07035937443642235,"[0.6597557108565426, 1.0008954270485588, 0.569909434024744, 0.4239147264716574, 0.08459879773331014, 0.017983359755591972, 0.016669098844062043, 0.006687848334410943, 0.0020339750106621083, 0.0006039963645499856]",9,0.4302638811020456
6475,sawtooth,wt_ihard,539,2,0.060434926150005466,"[0.8971151534462706, 1.6721683577118585, 1.7329352583081146, 0.8755883810203992, 0.57518093165088, 0.25479875086700277, 0.11122200855768635, 0.0451245578238549, 0.015475974929680735, 0.006130553360400077]",9,0.10970687865063389
6476,sawtooth,wt_isoft,539,2,0.038125877893311795,"[0.8971151534462706, 0.8381882764394475, 1.3085541676065604, 0.7697238011850179, 0.46434991173212165, 0.13074929190976498, 0.059961750644184755, 0.02078689890038713, 0.005504895862971062, 0.0018036663082814297]",9,0.23895757707869913
6477,sawtooth,wt_uni,539,2,0.5171109603460483,"[0.8971151534462706, 0.9685137570739806, 7.349729459405959, 3.323310674526477, 1.377972193704072, 0.3666875512517212, 0.1043804206817339, 0.02837683654581277, 0.007523678909159694, 0.0018189688426467532]",9,0.6442885669649423
6478,sawtooth,wt_sure,539,2,0.041289178435029696,"[0.8971151534462706, 0.9685137570739806, 1.7329352583081146, 0.8755883810203992, 0.5321799078094547, 0.13863690461414171, 0.054903112068484555, 0.02039769560486349, 0.0046002541765552615, 0.0014293479605928354]",9,0.1390279714085726
6479,sawtooth,wt_zero,539,2,0.07385193211188276,"[0.8971151534462706, 3.6154984901880183, 1.7329352583081146, 0.8755883810203992, 0.5820685742055809, 0.2850085295962296, 0.13649861075802422, 0.06873405007597821, 0.03685475045733004, 0.022203599057343735]",9,1.7016820253418645
6480,square,wqn,540,2,0.038259653980364114,"[0.2503463736146365, 0.8105296558949773, 0.3854084559496014, 0.08449248006669753, 0.06703803213858506, 0.01351624645542026, 0.011132843824947855, 0.0012750530006552722, 0.00035994200613437635, 0.000876203622157274]",9,0.36123901584759666
6481,square,wt_ihard,540,2,0.03184080030009806,"[1.0818197030741847, 1.258087941592955, 1.5512991333739776, 0.7771157284154091, 0.41443255868379, 0.17886518108166038, 0.08042034632093181, 0.033818782339409034, 0.012667598220598392, 0.003481329516031656]",9,0.16808256765883922
6482,square,wt_isoft,540,2,0.01458533228345915,"[1.0818197030741847, 1.0705674531764808, 1.5512991333739776, 0.5390650994783416, 0.36663813182986876, 0.13983484655178416, 0.047343078296985544, 0.016200538706848018, 0.00505900220326224, 0.0015183425748083934]",9,0.19223227936271126
6483,square,wt_uni,540,2,0.4307537529341512,"[1.0818197030741847, 1.3246018129973396, 5.814581500943272, 3.1606320995460195, 1.60857258443865, 0.5587984720141529, 0.17366007310011838, 0.045670360218680095, 0.00909122664088496, 0.0032648224363309164]",9,0.598494575360863
6484,square,wt_sure,540,2,0.01515725784025984,"[1.0818197030741847, 1.3246018129973396, 1.5512991333739776, 0.7771157284154091, 0.41443255868379, 0.133098718921027, 0.04609198882763016, 0.013721145501506781, 0.0040016125914667956, 0.0014843528566115315]",9,0.08068250118817955
6485,square,wt_zero,540,2,0.039108949381936764,"[1.0818197030741847, 2.9758516837173885, 1.5512991333739776, 0.7771157284154091, 0.41443255868379, 0.18014676297115595, 0.0937695146434431, 0.046631581593813545, 0.02147274353586652, 0.013775521002756247]",9,1.7095252627971242
6486,sawtooth,wqn,540,2,0.04430628273961151,"[0.2900699621597913, 0.8218667205226549, 0.492230478356007, 0.07630773246666202, 0.10467232657652438, 0.04055335949282299, 0.018604391467020122, 0.007339410305561567, 0.0015712781810777393, 0.00030813407783513726]",9,0.44584015440654023
6487,sawtooth,wt_ihard,540,2,0.0314414324158594,"[1.248774491709585, 1.187979300192243, 1.5512991333739776, 0.7771157284154091, 0.40810177010546383, 0.15540696943494203, 0.07176590822536137, 0.024030848418760575, 0.009078997682870535, 0.002389752085537815]",9,0.19954986050966328
6488,sawtooth,wt_isoft,540,2,0.013964116971446915,"[1.248774491709585, 1.0456453660749612, 1.3937393902715096, 0.63068565360228, 0.261020183425351, 0.09136447502268114, 0.03630933968181394, 0.011289602323813635, 0.003220781030391378, 0.0010876568552555489]",9,0.3373052054341982
6489,sawtooth,wt_uni,540,2,0.365820237200343,"[1.248774491709585, 1.3220425093280048, 5.623074607797299, 2.9837569182778125, 1.269942389627634, 0.3224804499051037, 0.09590521399213048, 0.026580890638347714, 0.005413373126768429, 0.0019491944387649098]",9,0.7396253800106865
6490,sawtooth,wt_sure,540,2,0.01443836892087905,"[1.248774491709585, 1.3220425093280048, 1.5512991333739776, 0.7771157284154091, 0.30520507600087515, 0.09455919931180878, 0.029912197800923968, 0.0102689514013888, 0.003027541659219276, 0.0010273963594710181]",9,0.2771713333657967
6491,sawtooth,wt_zero,540,2,0.03911415598326531,"[1.248774491709585, 2.9758516837173885, 1.5512991333739776, 0.7771157284154091, 0.41443255868379, 0.18014676297115595, 0.0937695146434431, 0.046631581593813545, 0.02147274353586652, 0.013775521002756247]",9,1.7087776462351822
6492,square,wqn,541,2,0.06566652823415027,"[0.2656023749134845, 0.955816079156413, 0.3888410473269395, 0.08762706433196678, 0.06804979870391784, 0.023041284711531072, 0.009336013092496383, 0.005071017187339033, 0.00044126787002033986, 0.00016855854787230896]",9,0.4286153761128978
6493,square,wt_ihard,541,2,0.02971553164297624,"[1.0878909816060531, 2.1424785590600477, 2.2200304026632205, 0.8133277486999966, 0.34949531965103137, 0.18767930298969365, 0.07702100300857705, 0.03148625887964178, 0.013336899295064344, 0.003750277075868328]",9,0.14620760730607663
6494,square,wt_isoft,541,2,0.019675780914139757,"[1.0878909816060531, 0.8686903388137833, 2.2200304026632205, 0.7346563657395265, 0.34949531965103137, 0.1576867028636671, 0.04169346187797237, 0.015859213401155446, 0.005176882724495634, 0.001482482121551383]",9,0.11958116585566081
6495,square,wt_uni,541,2,0.6411646320036148,"[1.0878909816060531, 1.256544579625372, 7.959464307978835, 3.3267985207888016, 1.3222858011469554, 0.5156795861383975, 0.15116558984832973, 0.04157025959725255, 0.009006474767908059, 0.0025792148637509295]",9,0.6322936951384093
6496,square,wt_sure,541,2,0.01907365647434378,"[1.0878909816060531, 1.256544579625372, 2.2200304026632205, 0.8133277486999966, 0.29434141069453174, 0.1266166566318629, 0.03887535488967011, 0.01485342888062757, 0.004082493133515937, 0.0013713684941245169]",9,0.18772094192062116
6497,square,wt_zero,541,2,0.04317371460589308,"[1.0878909816060531, 4.407082626262503, 2.2200304026632205, 0.8133277486999966, 0.34949531965103137, 0.18831456791644605, 0.08723994452258464, 0.044068833284778286, 0.022581105623788334, 0.013196268735947042]",9,1.6989945085425235
6498,sawtooth,wqn,541,2,0.06310160718844887,"[0.9165065147788196, 1.309397774089617, 1.4112892668251729, 0.13992564180644582, 0.12198431737851341, 0.026804179681050706, 0.01644117288200099, 0.004060890877466663, 0.0013766252713495386, 0.0007076501565553923]",9,0.46956721257936485
6499,sawtooth,wt_ihard,541,2,0.028355800959303235,"[1.2487744917095889, 2.0086672211505046, 2.2200304026632205, 0.8133277486999966, 0.3475501919290576, 0.17796298447734618, 0.07200553868332271, 0.027437951676653166, 0.010045619326067293, 0.0032568422446231354]",9,0.11435379412423952
6500,sawtooth,wt_isoft,541,2,0.019548483374633042,"[1.2487744917095889, 1.296677175851828, 2.144578026293618, 0.7356409646179651, 0.29892075006740587, 0.11681332052394036, 0.03965105187133965, 0.012730130516711607, 0.003677397535374106, 0.0012158458717533207]",9,0.18678810599334528
6501,sawtooth,wt_uni,541,2,0.6155860413737966,"[1.2487744917095889, 1.209779044598141, 7.752243645358077, 3.0649868502525375, 1.0054432203801769, 0.2867765530450187, 0.08277532999902831, 0.02211812919941355, 0.005349885634633125, 0.001573942095391149]",9,0.7390647857148478
6502,sawtooth,wt_sure,541,2,0.017769846410193677,"[1.2487744917095889, 1.209779044598141, 2.2200304026632205, 0.8133277486999966, 0.24948247263150097, 0.08417130246937661, 0.02913176297420709, 0.00963845655464371, 0.003327060133833321, 0.0009607140220625815]",9,0.289136003260402
6503,sawtooth,wt_zero,541,2,0.04117501508740512,"[1.2487744917095889, 4.407082626262503, 2.2200304026632205, 0.8133277486999966, 0.34949531965103137, 0.18831456791644605, 0.08723994452258464, 0.044068833284778286, 0.022581105623788334, 0.013196268735947042]",9,1.6976659678946087
6504,square,wqn,542,2,0.0763782177042108,"[0.19258803707116612, 0.19052601573656738, 0.7560023403689262, 0.409021972826507, 0.10891024747707054, 0.02064668343070664, 0.011720522403916533, 0.00441461501039073, 0.00040865156551001273, 0.00036188437987498057]",9,0.5372150710662913
6505,square,wt_ihard,542,2,0.042261693473743,"[0.517759164605532, 1.822954241105859, 2.0819331079333554, 1.0462405649333664, 0.5525369002394872, 0.2310131366176994, 0.10703177148731469, 0.041760314366926725, 0.01451080051114009, 0.004623381016458058]",9,0.2256018559715155
6506,square,wt_isoft,542,2,0.04184665436707809,"[0.517759164605532, 0.2238548344600584, 2.0819331079333554, 1.0462405649333664, 0.5095481118731234, 0.1693016738158185, 0.0608737342499137, 0.021853850110084037, 0.005811363004173594, 0.0020220609876334893]",9,0.23338828541437484
6507,square,wt_uni,542,2,0.9358510665264803,"[0.517759164605532, 0.3832475731569836, 9.023493723169846, 4.222901568587994, 2.1170825506683117, 0.7523501942231229, 0.23071262868387865, 0.06358387791305964, 0.011669353068487823, 0.0042521023304808465]",9,0.6036118836130469
6508,square,wt_sure,542,2,0.04253305862536805,"[0.517759164605532, 0.3832475731569836, 2.0819331079333554, 1.0462405649333664, 0.48603405375387243, 0.15226000442938908, 0.05462272357848687, 0.01966687635816352, 0.005352992699043524, 0.0018629443727387702]",9,0.23584437594426055
6509,square,wt_zero,542,2,0.07936647148511351,"[0.517759164605532, 5.005871733791707, 2.0819331079333554, 1.0462405649333664, 0.5525369002394872, 0.23670236125125388, 0.11992169629332769, 0.057775768659499904, 0.0264578534243625, 0.016681853837068474]",9,1.6976277937720776
6510,sawtooth,wqn,542,2,0.08631308387956863,"[0.0, 0.15357691928443917, 0.7851476804249302, 0.08056071876567633, 0.12666248787184986, 0.03147817647198921, 0.027106572796532773, 0.008826592013155186, 0.001454965552571575, 0.00043614534781275676]",9,0.4420927904193599
6511,sawtooth,wt_ihard,542,2,0.042409307099380324,"[0.10227068130089156, 1.7440578932463848, 2.0819331079333554, 1.0462405649333664, 0.5481220965815694, 0.23169141449433653, 0.10726207655007251, 0.04023019781687855, 0.012303481803138432, 0.006151546256376338]",9,0.1664107889247486
6512,sawtooth,wt_isoft,542,2,0.042600922574018166,"[0.10227068130089156, 0.21179983901334343, 1.8528484685487914, 0.7248944940311665, 0.4636642675037861, 0.17743961287217105, 0.06326384977414783, 0.020301034721640528, 0.00474936468798904, 0.0021932613586048543]",9,0.29220015349471895
6513,sawtooth,wt_uni,542,2,0.9275836408805285,"[0.10227068130089156, 0.2615589758786304, 8.979590909512638, 3.6573155546818645, 1.3990486646877238, 0.4656348196222621, 0.12960875621262768, 0.03816389958807932, 0.007010602210260036, 0.002648438993371578]",9,0.7302268117057491
6514,sawtooth,wt_sure,542,2,0.04269733877858739,"[0.10227068130089156, 0.2615589758786304, 2.0819331079333554, 1.0462405649333664, 0.3748340232873392, 0.12255309883472264, 0.04227194654867139, 0.014590219207921855, 0.0046801166332255915, 0.0014083508828051155]",9,0.38255278852613905
6515,sawtooth,wt_zero,542,2,0.07951393702147465,"[0.10227068130089156, 5.005871733791707, 2.0819331079333554, 1.0462405649333664, 0.5525369002394872, 0.23670236125125388, 0.11992169629332769, 0.057775768659499904, 0.0264578534243625, 0.016681853837068474]",9,1.6973634218452895
6516,square,wqn,543,2,0.04818092813850413,"[0.0030013585071070326, 0.2927403820047597, 0.2873995817465224, 0.09868295722657762, 0.08665842636230948, 0.01434242660587862, 0.006267957524107668, 0.005091227293569631, 0.0008354890397718149, 0.00011799830302937121]",9,0.37727832895946
6517,square,wt_ihard,543,2,0.01700963800097709,"[0.1767780440126553, 0.8564095709812458, 1.4973708617186072, 0.6611034945692638, 0.4068601515969323, 0.15478424972259378, 0.06617860151732274, 0.028665897280619586, 0.010937153027147333, 0.004532369362416102]",9,0.05748309337211299
6518,square,wt_isoft,543,2,0.018663445237835277,"[0.1767780440126553, 0.360659348000586, 1.4973708617186072, 0.4814791849817888, 0.40501196606789824, 0.14397365650699498, 0.04673245484090793, 0.015110956827012734, 0.004550450811141721, 0.0016323785092462145]",9,0.08991258026480253
6519,square,wt_uni,543,2,0.4580698452665227,"[0.1767780440126553, 0.41476167293152416, 5.318401628388465, 2.980145860841204, 1.4327803103645294, 0.5605534829138706, 0.14636306493217816, 0.039943591197335676, 0.008070298644282598, 0.0024912113678636585]",9,0.6262530387939895
6520,square,wt_sure,543,2,0.016966019156427287,"[0.1767780440126553, 0.41476167293152416, 1.4973708617186072, 0.6611034945692638, 0.4068601515969323, 0.10261858454793893, 0.03294268325531019, 0.010923203408574325, 0.003799607045192448, 0.0011108775397832985]",9,0.09855166537982918
6521,square,wt_zero,543,2,0.025984521150744327,"[0.1767780440126553, 2.1960512414785045, 1.4973708617186072, 0.6611034945692638, 0.4068601515969323, 0.15478424972259378, 0.06981552596743973, 0.03474604786184102, 0.017214348608453216, 0.010871698873635986]",9,1.770210524275413
6522,sawtooth,wqn,543,2,0.044045336267219605,"[0.010410899822053565, 0.18406894497263232, 0.2979839126766316, 0.1625452051729963, 0.1257616722836528, 0.04606214889542825, 0.009409974486741812, 0.0036868913277969166, 0.0009731160952201532, 0.0006740552532471342]",9,0.46640558897126516
6523,sawtooth,wt_ihard,543,2,0.016979594012870317,"[0.11139674140203337, 0.751357790558252, 1.4973708617186072, 0.6611034945692638, 0.4068601515969323, 0.1459844016428711, 0.061835972625957136, 0.02261861935762994, 0.007656019229777607, 0.0028588118618574007]",9,0.08628224272933405
6524,sawtooth,wt_isoft,543,2,0.01654267458597008,"[0.11139674140203337, 0.23422999956391072, 1.4973708617186072, 0.6532748341014196, 0.4068601515969323, 0.10019261514844477, 0.03746137879957886, 0.01071561283363271, 0.003036118338988374, 0.0010622120169036559]",9,0.16351449792429307
6525,sawtooth,wt_uni,543,2,0.39994509449936133,"[0.11139674140203337, 0.25400590787411387, 5.271867240604448, 2.476866060178586, 1.1145949385197447, 0.3129030776766757, 0.07363204097510018, 0.020387432295519762, 0.004500172119335328, 0.0014134325689701599]",9,0.7428213736990879
6526,sawtooth,wt_sure,543,2,0.01743468514210962,"[0.11139674140203337, 0.25400590787411387, 1.4973708617186072, 0.55846617120198, 0.4068601515969323, 0.08374410508156804, 0.023104793553162424, 0.008105492198904333, 0.002570840402716437, 0.0007779836916803201]",9,0.24113436652011122
6527,sawtooth,wt_zero,543,2,0.02608007924464401,"[0.11139674140203337, 2.1960512414785045, 1.4973708617186072, 0.6611034945692638, 0.4068601515969323, 0.15478424972259378, 0.06981552596743973, 0.03474604786184102, 0.017214348608453216, 0.010871698873635986]",9,1.7667217037552856
6528,square,wqn,544,2,0.05089386799534526,"[0.42354631566109724, 0.32001122830470835, 0.1807996457565098, 0.1283580277269157, 0.04504495583238796, 0.021956484307383492, 0.006720596666216805, 0.005769215790604505, 0.0007834823154479984, 0.0008007750596287013]",9,0.5160586206290001
6529,square,wt_ihard,544,2,0.030804902854414586,"[0.6477567221932834, 0.5902640847166761, 2.017874031341248, 0.6700182008738292, 0.4176982452088993, 0.1935385363985544, 0.09150462400919765, 0.03551147978996405, 0.013855706101966035, 0.005676601393380524]",9,0.1551520256514063
6530,square,wt_isoft,544,2,0.028949980324610106,"[0.6477567221932834, 0.5902640847166761, 1.6303713868291854, 0.4720747317595744, 0.3151076722826151, 0.17582376189026397, 0.06258088338173376, 0.017438497585249207, 0.005701235052369429, 0.00207373528710161]",9,0.2338435415906539
6531,square,wt_uni,544,2,0.5898123643817235,"[0.6477567221932834, 0.5902640847166761, 7.602079551655789, 3.421834837255431, 1.8549244677463834, 0.5580646820526953, 0.17479124459568313, 0.0467893790472114, 0.00908441471308759, 0.0032026958877247923]",9,0.6174207441631892
6532,square,wt_sure,544,2,0.030259026459267972,"[0.6477567221932834, 0.5902640847166761, 2.017874031341248, 0.6700182008738292, 0.37650349496056557, 0.1200843744780622, 0.04023416329888634, 0.013642621191328395, 0.005412946235795887, 0.0015010693510600546]",9,0.19164667870376484
6533,square,wt_zero,544,2,0.048841819709155965,"[0.6477567221932834, 3.7416515588982486, 2.017874031341248, 0.6700182008738292, 0.41893632512321494, 0.1936628433831897, 0.09426801533103399, 0.047168802080622005, 0.02239715049766995, 0.013786422969412127]",9,1.7048883325149289
